temperature,humidity,wind_speed,pressure,clouds,ndvi,urban_fraction,veg_class,lat,lon,distance_from_equator,hour,month,is_daytime,is_night,temp_humidity_interaction,wind_cooling_effect,temp_anomaly,heat_retention,hour_sin,hour_cos,month_sin,month_cos,lat_abs,lon_sin,lon_cos,heat_index,uhi_intensity,city_name
14.1,72.0,1.33,1007.3,98,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,10.152,0.0,-2.195,5.089,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,14.136,3.24,Los Angeles
13.8,85.0,2.81,1005.2,95,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,11.73,0.0,-2.495,3.046,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,13.726,0.95,Los Angeles
14.1,88.0,1.83,1002.8,71,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,12.408,0.0,-2.195,4.19,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,14.181,0.95,Los Angeles
14.0,88.0,1.92,1001.2,59,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,12.32,0.0,-2.295,4.032,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,14.033,0.95,Los Angeles
11.1,75.0,1.64,1007.1,42,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,8.325,0.0,-5.195,3.536,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,9.639,0.95,Los Angeles
13.0,62.0,1.94,1012.6,86,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,8.06,0.0,-3.295,3.719,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,12.436,0.95,Los Angeles
11.7,55.0,1.56,1012.8,7,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,6.435,0.0,-4.595,3.844,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,10.415,0.95,Los Angeles
14.0,46.0,1.5,1012.5,94,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,6.44,0.0,-2.295,4.71,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,13.91,0.95,Los Angeles
13.8,51.0,1.94,1010.4,30,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,7.038,0.0,-2.495,3.948,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,13.617,0.95,Los Angeles
17.1,35.0,2.17,1011.3,17,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,5.985,0.0,0.805,4.537,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,18.714,2.99,Los Angeles
17.9,38.0,2.81,1009.8,14,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,1,1,0,6.802,0.0,1.605,3.951,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,34.0522,-0.8809427770958023,-0.4732228053282466,19.954,2.99,Los Angeles
17.5,49.0,1.67,1006.3,13,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,8.575,0.0,1.205,5.512,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,19.308,2.99,Los Angeles
17.4,52.0,2.64,1006.8,13,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,9.048,0.0,1.105,4.02,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,19.148,2.99,Los Angeles
15.9,65.0,1.75,1010.2,50,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,10.335,0.0,-0.395,4.863,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,16.846,2.99,Los Angeles
17.6,47.0,3.08,1009.5,50,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,8.272,0.0,1.305,3.628,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,19.466,2.99,Los Angeles
18.4,38.0,2.25,1006.7,34,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,6.991999999999999,0.0,2.105,4.761,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,20.732,2.99,Los Angeles
17.3,72.0,2.61,1008.3,76,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,12.456000000000001,0.0,1.005,4.03,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,18.956,2.99,Los Angeles
15.1,78.0,2.75,1010.0,33,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,11.777999999999999,0.0,-1.195,3.386,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,15.65,3.99,Los Angeles
17.1,58.0,2.78,1010.3,8,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,9.918000000000001,0.0,0.805,3.805,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,18.677,3.99,Los Angeles
17.0,55.0,2.0,1007.1,57,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,9.35,0.0,0.705,4.766,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,18.529,3.99,Los Angeles
16.4,80.0,3.44,1002.8,100,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,13.12,0.0,0.105,3.106,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,17.596,3.99,Los Angeles
15.2,84.0,5.25,1005.9,100,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,12.767999999999999,0.0,-1.095,2.045,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,15.807,3.99,Los Angeles
13.0,79.0,2.22,1009.6,61,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,10.27,0.0,-3.295,3.395,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,12.51,3.99,Los Angeles
12.8,77.0,1.67,1005.1,43,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,9.856,0.0,-3.495,4.032,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,12.202,3.99,Los Angeles
14.2,74.0,2.33,1007.6,31,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,10.508,0.0,-2.095,3.586,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,14.292,3.99,Los Angeles
13.8,80.0,2.42,1006.0,91,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,11.04,0.0,-2.495,3.394,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,13.71,6.42,Los Angeles
12.8,82.0,4.22,1000.4,100,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,10.496000000000002,0.0,-3.495,2.062,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,12.225,6.42,Los Angeles
10.8,87.0,4.31,1003.5,63,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,9.396,0.0,-5.495,1.711,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,9.28,6.42,Los Angeles
11.9,66.0,7.0,1004.0,63,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,7.854,0.0,-4.395,1.251,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,10.787,6.42,Los Angeles
9.2,79.0,4.75,1004.1,62,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,7.268,0.0,-7.095,1.346,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,6.826,6.42,Los Angeles
8.3,76.0,3.86,1003.2,45,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,6.308000000000001,0.0,-7.995,1.436,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,5.445,6.42,Los Angeles
9.5,71.0,1.61,1008.7,6,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,6.745,0.0,-6.795,3.061,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,7.198,6.42,Los Angeles
12.7,66.0,1.5,1011.1,29,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,8.382,0.0,-3.595,4.272,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,11.999,6.42,Los Angeles
14.2,74.0,2.5,1010.3,46,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,10.508,0.0,-2.095,3.412,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,14.292,3.57,Los Angeles
17.6,61.0,1.97,1007.2,60,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,10.736,0.0,1.305,4.984,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,19.434,3.57,Los Angeles
17.4,68.0,1.5,1005.7,51,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,11.831999999999999,0.0,1.105,5.853,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,19.115,3.57,Los Angeles
17.8,77.0,2.17,1006.3,47,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,13.706000000000001,0.0,1.505,4.722,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,19.696,3.57,Los Angeles
20.1,69.0,2.11,1003.9,60,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,13.869000000000002,0.211000000000003,3.805,5.435,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,23.191,3.57,Los Angeles
21.6,62.0,2.17,1001.5,75,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,2,1,0,13.392000000000001,3.472000000000003,5.305,5.73,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,34.0522,-0.8809427770958023,-0.4732228053282466,25.515,3.57,Los Angeles
20.7,63.0,2.0,1002.9,50,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,13.040999999999999,1.3999999999999986,4.405,5.803,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,24.139,3.57,Los Angeles
18.2,75.0,2.5,1003.7,79,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,13.65,0.0,1.905,4.373,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,20.302,3.57,Los Angeles
16.0,71.0,2.19,1004.9,26,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,11.36,0.0,-0.295,4.218,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,16.998,4.7,Los Angeles
15.5,81.0,1.86,1005.2,32,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,12.555,0.0,-0.795,4.558,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,16.252,4.7,Los Angeles
16.3,69.0,3.42,1002.5,51,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,11.247,0.0,0.005,3.101,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,17.451,4.7,Los Angeles
16.5,40.0,5.25,1003.8,9,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,6.6,0.0,0.205,2.22,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,17.774,4.7,Los Angeles
17.6,27.0,5.17,1005.5,50,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,4.752000000000001,0.0,1.305,2.399,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,19.513,4.7,Los Angeles
20.7,24.5,4.31,1002.5,50,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,5.0714999999999995,3.016999999999997,4.405,3.278,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,24.403,4.7,Los Angeles
19.4,48.0,3.5,1000.3,3,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,9.312,0.0,3.105,3.626,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,22.238,4.7,Los Angeles
16.5,77.0,3.89,1005.1,45,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,12.705,0.0,0.205,2.838,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,17.748,4.7,Los Angeles
16.1,74.0,2.97,1011.6,13,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,11.914000000000001,0.0,-0.195,3.411,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,17.148,4.11,Los Angeles
20.1,59.0,3.0,1010.6,2,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,11.859000000000002,0.30000000000000426,3.805,4.226,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,23.251,4.11,Los Angeles
22.3,36.0,3.86,1004.5,39,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,8.028,8.878000000000002,6.005,3.859,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,26.818,4.11,Los Angeles
22.4,39.0,3.19,1001.9,57,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,8.735999999999999,7.655999999999995,6.105,4.496,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,26.946,4.11,Los Angeles
19.3,61.0,2.67,1003.6,38,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,11.773,0.0,3.005,4.423,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,22.022,4.11,Los Angeles
21.3,62.0,3.31,1004.0,61,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,13.206000000000001,4.303000000000003,5.005,4.156,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,25.058,4.11,Los Angeles
23.9,43.0,3.08,1002.3,7,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,10.277000000000001,12.011999999999995,7.605,4.926,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,29.232,4.11,Los Angeles
26.6,35.0,2.83,1003.9,50,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,9.31,18.678000000000004,10.305,5.841,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,33.537,4.11,Los Angeles
25.1,47.0,2.75,1005.6,50,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,11.797,14.025000000000004,8.805,5.629,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,31.037,1.92,Los Angeles
25.4,51.0,3.47,1003.5,50,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,12.953999999999999,18.737999999999996,9.105,4.779,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,31.445,1.92,Los Angeles
22.5,65.0,3.19,1002.3,42,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,14.625,7.975,6.205,4.516,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,26.855,1.92,Los Angeles
20.2,69.0,2.94,1001.5,81,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,13.937999999999999,0.5879999999999979,3.905,4.312,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,23.342,1.92,Los Angeles
20.5,69.0,2.81,1001.7,16,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,14.145,1.405,4.205,4.525,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,23.796,1.92,Los Angeles
20.0,74.0,2.61,1003.8,42,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,14.8,0.0,3.705,4.659,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,23.011,1.92,Los Angeles
19.7,74.0,3.78,1004.4,19,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,14.578,0.0,3.405,3.466,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,22.56,1.92,Los Angeles
19.4,72.0,3.53,1003.0,46,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,13.968,0.0,3.105,3.602,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,22.119,1.92,Los Angeles
20.5,65.0,2.72,1002.4,56,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,13.325,1.36,4.205,4.635,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,23.822,2.42,Los Angeles
19.7,70.0,3.08,1004.0,51,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,13.79,0.0,3.405,4.061,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,22.582,2.42,Los Angeles
21.4,56.0,2.81,1002.3,62,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,11.983999999999998,3.933999999999996,5.105,4.724,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,25.258,2.42,Los Angeles
19.2,67.0,3.31,1003.4,57,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,12.863999999999999,0.0,2.905,3.746,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,21.841,2.42,Los Angeles
18.9,73.0,3.11,1003.7,100,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,3,1,0,13.796999999999999,0.0,2.605,3.867,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34.0522,-0.8809427770958023,-0.4732228053282466,21.362,2.42,Los Angeles
17.8,80.0,3.25,1003.4,73,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,4,1,0,14.24,0.0,1.505,3.522,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,34.0522,-0.8809427770958023,-0.4732228053282466,19.688,2.42,Los Angeles
16.4,79.0,3.44,1004.1,52,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,4,1,0,12.956,0.0,0.105,3.106,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,34.0522,-0.8809427770958023,-0.4732228053282466,17.597,2.42,Los Angeles
17.7,71.0,2.31,1003.9,46,0.1586,0.841,0,34.0522,-118.2437,34.0522,12,4,1,0,12.567,0.0,1.405,4.497,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,34.0522,-0.8809427770958023,-0.4732228053282466,19.561,2.42,Los Angeles
14.0,80.0,3.17,1022.2,44,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,11.2,0.0,5.521,2.518,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,14.009,0.0,London
14.1,80.0,3.42,1022.3,92,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,11.28,0.0,5.621,2.393,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,14.159,0.0,London
13.7,85.0,2.28,1021.9,80,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,11.645,0.0,5.221,3.133,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,13.578,0.0,London
12.3,79.0,3.08,1026.2,63,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,9.717,0.0,3.821,2.261,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,11.463,0.0,London
13.9,83.0,2.0,1031.6,96,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,11.537,0.0,5.421,3.475,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,13.869,0.0,London
12.6,82.0,1.53,1032.0500000000002,66,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,10.332,0.0,4.121,3.735,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,11.927,0.0,London
11.4,85.0,2.53,1030.2,49,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,9.69,0.0,2.921,2.422,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,10.157,0.0,London
13.7,88.0,3.36,1027.8,100,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,12.056,0.0,5.221,2.357,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,13.588,0.0,London
12.3,85.0,3.08,1028.1,100,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,10.455,0.0,3.821,2.261,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,11.496,0.0,London
11.6,85.0,2.92,1027.8,94,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,9.86,0.0,3.121,2.219,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,10.455,0.0,London
12.3,84.0,2.17,1025.7,73,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,10.332,0.0,3.821,2.91,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,11.49,0.0,London
12.8,80.0,2.39,1024.2,86,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,10.24,0.0,4.321,2.832,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,12.216,0.0,London
12.6,73.0,3.75,1020.7,100,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,9.198,0.0,4.121,1.989,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,11.882,0.0,London
13.6,86.0,4.89,1002.5,97,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,11.696,0.0,5.121,1.732,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,13.432,0.0,London
13.1,90.0,4.81,987.4,77,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,11.79,0.0,4.621,1.691,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,12.707,0.0,London
12.8,85.0,4.92,990.7,68,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,10.88,0.0,4.321,1.622,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,12.239,0.0,London
11.4,86.0,4.25,992.8,92,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,9.804,0.0,2.921,1.629,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,10.164,0.0,London
9.6,83.0,7.11,985.2499999999999,90,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,7.968,0.0,1.121,0.888,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,7.461,0.0,London
8.7,75.0,5.61,997.4,21,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,6.525,0.0,0.221,0.987,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,6.035,0.0,London
9.0,77.0,4.83,1001.2,45,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,6.93,0.0,0.521,1.158,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,6.506,0.0,London
7.8,78.0,5.36,1006.4,54,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,6.084,0.0,-0.679,0.92,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,4.719,0.0,London
11.1,71.0,7.19,1004.6,69,0.2502,0.75,1,51.5074,-0.1278,51.5074,12,10,1,0,7.881,0.0,2.621,1.016,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.5074,-0.0022305289344679642,0.9999975123672421,9.611,0.0,London
